date	time	stream flow	gage height
20220405	0300	298	2.54
20220405	0400	298	2.54
20220405	0500	298	2.54
20220405	0600	295	2.53
20220405	0700	295	2.53
20220405	0800	295	2.53
20220405	0900	295	2.53
20220405	1000	291	2.52
20220405	1100	291	2.52
20220405	1200	295	2.53
20220405	1300	295	2.53
20220405	1400	295	2.53
20220405	1500	291	2.52
20220405	1600	291	2.52
20220405	1700	291	2.52
20220405	1800	287	2.51
20220405	1900	287	2.51
20220405	2000	283	2.50
20220405	2100	283	2.50
20220405	2200	283	2.50
20220405	2300	283	2.50
20220406	0000	283	2.50
20220412	1020	457	2.92
20220412	1120	461	2.93
20220412	1220	461	2.93
20220412	1320	461	2.93
20220412	1420	466	2.94
20220412	1520	475	2.96
20220412	1620	470	2.95
20220412	1720	470	2.95
20220412	1820	470	2.95
20220412	1920	466	2.94
20220412	2020	457	2.92
20220412	2120	453	2.91
20220412	2220	448	2.90
20220412	2320	444	2.89
20220413	0020	440	2.88
20220413	0120	435	2.87
20220413	0220	431	2.86
20220413	0320	423	2.84
20220413	0420	423	2.84
20220413	0520	418	2.83
20220413	0620	418	2.83
20220413	0720	414	2.82
20220413	0820	410	2.81
20220413	0920	410	2.81
20220413	1020	406	2.80
20220413	1120	406	2.80
20220413	1220	402	2.79
20220413	1320	402	2.79
20220413	1420	397	2.78
20220413	1520	397	2.78
20220413	1620	397	2.78
20220413	1720	393	2.77
20220413	1820	393	2.77
20220413	1920	388	2.76
20220413	2020	384	2.75
20220413	2120	384	2.75
20220413	2220	384	2.75
20220413	2320	380	2.74
20220414	0020	380	2.74
20220414	0120	380	2.74
20220414	0220	376	2.73
20220414	0320	376	2.73
20220414	0420	371	2.72
20220414	0520	371	2.72
20220414	0620	367	2.71
20220414	0720	367	2.71
20220414	0820	363	2.70
20220414	0920	363	2.70
20220414	1020	363	2.70
20220414	1120	363	2.70
20220414	1220	363	2.70
20220414	1320	359	2.69
20220414	1420	359	2.69
20220414	1520	359	2.69
20220414	1620	359	2.69
20220414	1720	354	2.68
20220414	1820	354	2.68
20220414	1920	350	2.67
20220414	2020	350	2.67
20220414	2120	350	2.67
20220414	2220	346	2.66
20220414	2320	342	2.65
20220415	0020	342	2.65
20220415	0120	338	2.64
20220415	0220	338	2.64
20220415	0320	334	2.63
20220415	0420	334	2.63
20220415	0520	330	2.62
20220415	0620	330	2.62
20220415	0720	326	2.61
20220415	0820	322	2.60
20220415	0920	322	2.60
20220415	1020	322	2.60
20220415	1120	322	2.60
20220415	1220	318	2.59
20220415	1322	318	2.59
20220415	1420	318	2.59
20220415	1520	314	2.58
20220415	1620	310	2.57
20220415	1720	310	2.57
20220415	1820	310	2.57
20220415	1920	306	2.56
20220415	2020	306	2.56
20220415	2120	302	2.55
20220415	2220	302	2.55
20220415	2320	298	2.54
20220416	0020	298	2.54
20220416	0120	295	2.53
20220416	0220	295	2.53
20220416	0320	291	2.52
20220416	0420	291	2.52
20220416	0520	291	2.52
20220416	0620	287	2.51
20220416	0720	287	2.51
20220416	0820	287	2.51
20220416	0920	283	2.50
20220416	1020	283	2.50
20220416	1120	283	2.50
20220416	1220	283	2.50
20220416	1320	283	2.50
20220416	1420	287	2.51
20220416	1520	287	2.51
20220416	1620	295	2.53
20220416	1720	298	2.54
20220416	1820	306	2.56
20220416	1920	314	2.58
20220416	2020	322	2.60
20220416	2120	330	2.62
20220416	2220	342	2.65
20220416	2320	363	2.70
20220417	0020	384	2.75
20220417	0120	393	2.77
20220417	0220	388	2.76
20220417	0320	388	2.76
20220417	0420	380	2.74
20220417	0520	376	2.73
20220417	0620	367	2.71
20220417	0720	359	2.69
20220417	0820	354	2.68
20220417	0920	350	2.67
20220417	1020	346	2.66
20220417	1120	342	2.65
20220417	1220	338	2.64
20220417	1320	334	2.63
20220417	1420	330	2.62
20220417	1520	326	2.61
20220417	1620	322	2.60
20220417	1720	322	2.60
20220417	1820	314	2.58
20220417	1920	314	2.58
20220417	2020	310	2.57
20220417	2120	310	2.57
20220417	2220	306	2.56
20220417	2320	306	2.56
20220418	0020	302	2.55
20220418	0120	298	2.54
20220418	0220	298	2.54
20220418	0320	295	2.53
20220418	0420	295	2.53
20220418	0520	291	2.52
20220418	0620	291	2.52
20220418	0720	287	2.51
20220418	0820	283	2.50
20220418	0920	283	2.50
20220418	1020	283	2.50
20220418	1120	279	2.49
20220418	1220	283	2.50
20220418	1320	279	2.49
20220418	1420	279	2.49
20220418	1520	276	2.48
20220418	1620	276	2.48
20220418	1720	279	2.49
20220418	1820	279	2.49
20220418	1920	279	2.49
20220418	2020	295	2.53
20220418	2120	302	2.55
20220418	2220	306	2.56
20220418	2320	310	2.57
20220419	0020	314	2.58
20220419	0120	314	2.58
20220419	0220	314	2.58
20220419	0320	314	2.58
20220419	0420	326	2.61
20220419	0520	326	2.61
20220419	0620	326	2.61
20220419	0720	326	2.61
20220419	0820	326	2.61
20220419	0920	326	2.61
20220419	1020	330	2.62
20220419	1120	330	2.62
20220419	1220	334	2.63
20220419	1320	338	2.64
20220419	1420	338	2.64
20220419	1520	338	2.64
20220419	1620	346	2.66
20220419	1720	350	2.67
20220419	1820	354	2.68
20220419	1920	359	2.69
20220419	2020	367	2.71
20220419	2120	367	2.71
20220419	2220	376	2.73
20220419	2320	380	2.74
20220420	0020	384	2.75
20220420	0120	393	2.77
20220420	0220	397	2.78
20220420	0320	397	2.78
20220420	0420	397	2.78
20220420	0520	393	2.77
20220420	0620	388	2.76
20220420	0720	384	2.75
20220420	0820	376	2.73
20220420	0920	371	2.72
20220420	1020	367	2.71
20220420	1120	367	2.71
20220420	1220	363	2.70
20220420	1320	354	2.68
20220420	1420	350	2.67
20220420	1520	350	2.67
20220420	1620	350	2.67
20220420	1720	350	2.67
20220420	1820	354	2.68
20220420	1920	367	2.71
20220420	2020	397	2.78
20220420	2120	475	2.96
20220420	2220	553	3.13
20220420	2320	572	3.17
20220421	0020	572	3.17
20220421	0120	562	3.15
20220421	0220	558	3.14
20220421	0320	543	3.11
20220421	0420	529	3.08
20220421	0520	520	3.06
20220421	0620	511	3.04
20220421	0720	497	3.01
20220421	0820	492	3.00
20220421	0920	484	2.98
20220421	1020	475	2.96
20220421	1120	466	2.94
20220421	1220	466	2.94
20220421	1320	461	2.93
20220421	1420	457	2.92
20220421	1520	457	2.92
20220421	1620	453	2.91
20220421	1720	457	2.92
20220421	1820	457	2.92
20220421	1820	457	2.92
20220421	1920	461	2.93
20220421	1920	461	2.93
20220421	2020	466	2.94
20220421	2020	466	2.94
20220421	2120	475	2.96
20220421	2120	475	2.96
20220421	2220	479	2.97
20220421	2220	479	2.97
20220421	2320	484	2.98
20220421	2320	484	2.98
20220422	0020	488	2.99
20220422	0020	488	2.99
20220422	0120	488	2.99
20220422	0120	488	2.99
20220422	0220	488	2.99
20220422	0220	488	2.99
20220422	0320	484	2.98
20220422	0320	484	2.98
20220422	0420	484	2.98
20220422	0420	484	2.98
20220422	0520	479	2.97
20220422	0520	479	2.97
20220422	0620	475	2.96
20220422	0620	475	2.96
20220422	0720	470	2.95
20220422	0720	470	2.95
20220422	0820	470	2.95
20220422	0820	470	2.95
20220422	0920	466	2.94
20220422	0920	466	2.94
20220422	1020	461	2.93
20220422	1020	461	2.93
20220422	1120	461	2.93
20220422	1120	461	2.93
20220422	1220	457	2.92
20220422	1220	457	2.92
20220422	1320	457	2.92
20220422	1320	457	2.92
20220422	1420	453	2.91
20220422	1420	453	2.91
20220422	1520	453	2.91
20220422	1520	453	2.91
20220422	1620	448	2.90
20220422	1620	448	2.90
20220422	1720	448	2.90
20220422	1720	448	2.90
20220422	1820	444	2.89
20220422	1820	444	2.89
20220422	1920	440	2.88
20220422	1920	440	2.88
20220422	2020	435	2.87
20220422	2020	435	2.87
20220422	2120	435	2.87
20220422	2120	435	2.87
20220422	2220	431	2.86
20220422	2220	431	2.86
20220422	2320	427	2.85
20220422	2320	427	2.85
20220423	0020	427	2.85
20220423	0020	427	2.85
20220423	0120	423	2.84
20220423	0120	423	2.84
20220423	0220	423	2.84
20220423	0220	423	2.84
20220423	0320	423	2.84
20220423	0320	423	2.84
20220423	0420	418	2.83
20220423	0420	418	2.83
20220423	0520	423	2.84
20220423	0520	423	2.84
20220423	0620	418	2.83
20220423	0620	418	2.83
20220423	0720	418	2.83
20220423	0720	418	2.83
20220423	0820	418	2.83
20220423	0820	418	2.83
20220423	0920	418	2.83
20220423	0920	418	2.83
20220423	1020	418	2.83
20220423	1020	418	2.83
20220423	1120	418	2.83
20220423	1120	418	2.83
20220423	1220	418	2.83
20220423	1220	418	2.83
20220423	1320	418	2.83
20220423	1320	418	2.83
20220423	1420	414	2.82
20220423	1420	414	2.82
20220423	1520	418	2.83
20220423	1520	418	2.83
20220423	1620	414	2.82
20220423	1620	414	2.82
20220423	1720	414	2.82
20220423	1720	414	2.82
20220423	1820	414	2.82
20220423	1820	414	2.82
20220423	1920	410	2.81
20220423	1920	410	2.81
20220423	2020	410	2.81
20220423	2020	410	2.81
20220423	2120	410	2.81
20220423	2120	410	2.81
20220423	2220	406	2.80
20220423	2220	406	2.80
20220423	2320	406	2.80
20220423	2320	406	2.80
20220424	0020	406	2.80
20220424	0020	406	2.80
20220424	0120	402	2.79
20220424	0120	402	2.79
20220424	0220	402	2.79
20220424	0220	402	2.79
20220424	0320	402	2.79
20220424	0320	402	2.79
20220424	0420	397	2.78
20220424	0420	397	2.78
20220424	0520	397	2.78
20220424	0520	397	2.78
20220424	0620	397	2.78
20220424	0620	397	2.78
20220424	0720	397	2.78
20220424	0720	397	2.78
20220424	0820	397	2.78
20220424	0820	397	2.78
20220424	0920	397	2.78
20220424	0920	397	2.78
20220424	1020	397	2.78
20220424	1020	397	2.78
20220424	1120	393	2.77
20220424	1120	393	2.77
20220424	1220	393	2.77
20220424	1220	393	2.77
20220424	1320	393	2.77
20220424	1320	393	2.77
20220424	1420	393	2.77
20220424	1420	393	2.77
20220424	1520	393	2.77
20220424	1520	393	2.77
20220424	1620	388	2.76
20220424	1620	388	2.76
20220424	1720	388	2.76
20220424	1720	388	2.76
20220424	1820	388	2.76
20220424	1820	388	2.76
20220424	1920	384	2.75
20220424	1920	384	2.75
20220424	2020	384	2.75
20220424	2020	384	2.75
20220424	2120	380	2.74
20220424	2120	380	2.74
20220424	2220	380	2.74
20220424	2220	380	2.74
20220424	2320	376	2.73
20220424	2320	376	2.73
20220425	0020	376	2.73
20220425	0020	376	2.73
20220425	0120	371	2.72
20220425	0120	371	2.72
20220425	0220	367	2.71
20220425	0220	367	2.71
20220425	0320	367	2.71
20220425	0320	367	2.71
20220425	0420	367	2.71
20220425	0420	367	2.71
20220425	0520	363	2.70
20220425	0520	363	2.70
20220425	0620	363	2.70
20220425	0620	363	2.70
20220425	0720	363	2.70
20220425	0720	363	2.70
20220425	0820	359	2.69
20220425	0820	359	2.69
20220425	0920	359	2.69
20220425	0920	359	2.69
20220425	1020	359	2.69
20220425	1020	359	2.69
20220425	1120	359	2.69
20220425	1120	359	2.69
20220425	1220	354	2.68
20220425	1220	354	2.68
20220425	1320	359	2.69
20220425	1320	359	2.69
20220425	1420	359	2.69
20220425	1420	359	2.69
20220425	1520	354	2.68
20220425	1520	354	2.68
20220425	1620	354	2.68
20220425	1620	354	2.68
20220425	1720	350	2.67
20220425	1720	350	2.67
20220425	1820	350	2.67
20220425	1820	350	2.67
20220425	1920	346	2.66
20220425	1920	346	2.66
20220425	2020	342	2.65
20220425	2020	342	2.65
20220425	2120	342	2.65
20220425	2120	342	2.65
20220425	2220	338	2.64
20220425	2220	338	2.64
20220425	2320	338	2.64
20220425	2320	338	2.64
20220426	0020	338	2.64
20220426	0020	338	2.64
20220426	0120	338	2.64
20220426	0120	338	2.64
20220426	0220	346	2.66
20220426	0220	346	2.66
20220426	0320	342	2.65
20220426	0320	342	2.65
20220426	0420	338	2.64
20220426	0420	338	2.64
20220426	0520	334	2.63
20220426	0520	334	2.63
20220426	0620	330	2.62
20220426	0620	330	2.62
20220426	0720	330	2.62
20220426	0720	330	2.62
20220426	0820	330	2.62
20220426	0820	330	2.62
20220426	0920	330	2.62
20220426	0920	330	2.62
20220426	1020	330	2.62
20220426	1020	330	2.62
20220426	1120	330	2.62
20220426	1120	330	2.62
20220426	1220	330	2.62
20220426	1220	330	2.62
20220426	1320	326	2.61
20220426	1320	326	2.61
20220426	1420	326	2.61
20220426	1420	326	2.61
20220426	1520	326	2.61
20220426	1520	326	2.61
20220426	1620	330	2.62
20220426	1620	330	2.62
20220426	1720	330	2.62
20220426	1720	330	2.62
20220426	1820	330	2.62
20220426	1820	330	2.62
20220426	1920	334	2.63
20220426	1920	334	2.63
20220426	2020	330	2.62
20220426	2020	330	2.62
20220426	2120	330	2.62
20220426	2120	330	2.62
20220426	2220	330	2.62
20220426	2220	330	2.62
20220426	2320	330	2.62
20220426	2320	330	2.62
20220427	0020	330	2.62
20220427	0020	330	2.62
20220427	0120	330	2.62
20220427	0120	330	2.62
20220427	0220	326	2.61
20220427	0220	326	2.61
20220427	0320	326	2.61
20220427	0320	326	2.61
20220427	0420	322	2.60
20220427	0420	322	2.60
20220427	0520	322	2.60
20220427	0520	322	2.60
20220427	0620	322	2.60
20220427	0620	322	2.60
20220427	0720	318	2.59
20220427	0720	318	2.59
20220427	0820	314	2.58
20220427	0820	314	2.58
20220427	0920	314	2.58
20220427	0920	314	2.58
20220427	1020	310	2.57
20220427	1020	310	2.57
20220427	1120	310	2.57
20220427	1120	310	2.57
20220427	1220	306	2.56
20220427	1220	306	2.56
20220427	1320	306	2.56
20220427	1320	306	2.56
20220427	1420	302	2.55
20220427	1420	302	2.55
20220427	1520	302	2.55
20220427	1520	302	2.55
20220427	1620	298	2.54
20220427	1620	298	2.54
20220427	1720	298	2.54
20220427	1720	298	2.54
20220427	1820	298	2.54
20220427	1820	298	2.54
20220427	1920	295	2.53
20220427	1920	295	2.53
20220427	2020	295	2.53
20220427	2020	295	2.53
20220427	2120	295	2.53
20220427	2120	295	2.53
20220427	2220	291	2.52
20220427	2220	291	2.52
20220427	2320	291	2.52
20220427	2320	291	2.52
20220428	1124	272	2.47
20220428	1224	276	2.48
20220428	1324	272	2.47
20220428	1424	272	2.47
20220428	1524	268	2.46
20220428	1624	268	2.46
20220428	1724	265	2.45
20220428	1824	261	2.44
20220428	1924	261	2.44
20220428	2024	257	2.43
20220428	2124	257	2.43
20220428	2224	257	2.43
20220428	2324	254	2.42
20220429	0024	254	2.42
20220429	0124	254	2.42
20220429	0224	254	2.42
20220429	0324	250	2.41
20220429	0424	250	2.41
20220429	0524	250	2.41
20220429	0624	250	2.41
20220429	0724	250	2.41
20220429	0824	250	2.41
20220429	0924	247	2.40
20220429	1024	247	2.40
20220429	1124	247	2.40
20220429	1224	243	2.39
20220429	1324	247	2.40
20220429	1424	243	2.39
20220429	1524	243	2.39
20220429	1624	243	2.39
20220429	1724	243	2.39
20220429	1824	240	2.38
20220429	1924	236	2.37
20220429	2024	236	2.37
20220429	2124	236	2.37
20220429	2224	236	2.37
20220429	2324	233	2.36
20220430	0024	233	2.36
20220430	0124	233	2.36
20220430	0224	233	2.36
20220430	0324	229	2.35
20220430	0424	229	2.35
20220430	0524	229	2.35
20220430	0624	229	2.35
20220430	0724	226	2.34
20220430	0824	226	2.34
20220430	0924	226	2.34
20220430	1024	226	2.34
20220430	1124	226	2.34
20220430	1224	226	2.34
20220430	1324	226	2.34
20220430	1424	226	2.34
20220430	1524	223	2.33
20220430	1624	223	2.33
20220430	1724	223	2.33
20220430	1824	219	2.32
20220430	1924	219	2.32
20220430	2024	219	2.32
20220430	2124	216	2.31
20220430	2224	216	2.31
20220430	2324	216	2.31
20220501	0024	216	2.31
20220501	0124	216	2.31
20220501	0224	213	2.30
20220501	0324	213	2.30
20220501	0424	213	2.30
20220501	0524	209	2.29
20220501	0624	213	2.30
20220501	0724	209	2.29
20220501	0824	209	2.29
20220501	0924	209	2.29
20220501	1024	209	2.29
20220501	1124	209	2.29
20220501	1224	209	2.29
20220501	1324	209	2.29
20220501	1424	209	2.29
20220501	1524	209	2.29
20220501	1624	209	2.29
20220501	1724	209	2.29
20220501	1824	209	2.29
20220501	1924	209	2.29
20220501	2024	209	2.29
20220501	2124	209	2.29
20220501	2224	209	2.29
20220501	2324	209	2.29
20220502	0024	209	2.29
20220502	0124	213	2.30
20220502	0224	213	2.30
20220502	0324	216	2.31
20220502	0424	216	2.31
20220502	0524	216	2.31
20220502	0624	219	2.32
20220502	0724	219	2.32
20220502	0824	219	2.32
20220502	0924	219	2.32
20220502	1024	219	2.32
20220502	1124	223	2.33
20220502	1224	219	2.32
20220502	1324	219	2.32
20220502	1424	219	2.32
20220502	1524	219	2.32
20220502	1624	219	2.32
20220502	1724	219	2.32
20220502	1824	219	2.32
20220502	1924	216	2.31
20220502	2024	216	2.31
20220502	2124	213	2.30
20220502	2224	213	2.30
20220502	2324	213	2.30
20220503	0024	209	2.29
20220503	0124	209	2.29
20220503	0224	206	2.28
20220503	0324	206	2.28
20220503	0424	206	2.28
20220503	0524	203	2.27
20220503	0624	203	2.27
20220503	0724	200	2.26
20220503	0824	200	2.26
20220503	0924	200	2.26
20220503	1024	200	2.26
20220503	1124	200	2.26
20220503	1224	200	2.26
20220503	1324	200	2.26
20220503	1424	200	2.26
20220503	1524	196	2.25
20220503	1624	196	2.25
20220503	1724	196	2.25
20220503	1824	196	2.25
20220503	1924	193	2.24
20220503	2024	193	2.24
20220503	2124	193	2.24
20220503	2224	190	2.23
20220503	2324	193	2.24
20220504	0024	193	2.24
20220504	0124	193	2.24
20220504	0224	193	2.24
20220504	0324	196	2.25
20220504	0424	196	2.25
20220504	0524	193	2.24
20220504	0624	196	2.25
20220504	0724	193	2.24
20220504	0824	193	2.24
20220504	0924	193	2.24
20220504	1024	193	2.24
20220504	1124	193	2.24
20220504	1224	193	2.24
20220504	1324	193	2.24
20220504	1424	193	2.24
20220504	1524	193	2.24
20220504	1624	196	2.25
20220504	1724	200	2.26
20220504	1824	200	2.26
20220504	1924	206	2.29
20220504	2024	213	2.30
20220504	2124	219	2.32
20220504	2224	223	2.33
20220504	2324	233	2.36
20220505	0024	247	2.40
20220505	0124	257	2.43
20220505	0224	265	2.45
20220505	0324	265	2.45
20220505	0424	265	2.45
20220505	0524	261	2.44
20220505	0624	254	2.42
20220505	0724	250	2.41
20220505	0824	247	2.40
20220505	0924	243	2.39
20220505	1024	240	2.38
20220505	1124	236	2.37
20220505	1224	233	2.36
20220505	1324	233	2.36
20220505	1424	229	2.35
20220505	1524	226	2.34
20220505	1624	223	2.33
20220505	1724	223	2.33
20220505	1824	219	2.32
20220505	1924	216	2.31
20220505	2024	213	2.30
20220505	2126	213	2.30
20220505	2224	209	2.29
20220505	2324	209	2.29
20220506	0024	206	2.28
20220506	0124	206	2.28
20220506	0224	203	2.27
20220506	0324	203	2.27
20220506	0424	203	2.27
20220506	0524	200	2.26
20220506	0624	200	2.26
20220506	0724	203	2.27
20220506	0824	203	2.27
20220506	0924	206	2.28
20220506	1024	206	2.28
20220506	1124	213	2.30
20220506	1224	216	2.31
20220506	1324	226	2.34
20220506	1424	240	2.38
20220506	1524	257	2.43
20220506	1624	283	2.50
20220506	1724	318	2.59
20220506	1824	363	2.70
20220506	1924	423	2.84
20220506	2024	511	3.04
20220506	2124	631	3.29
20220506	2224	741	3.50
20220506	2324	808	3.62
20220507	0024	831	3.66
20220507	0124	831	3.66
20220507	0224	825	3.65
20220507	0324	819	3.64
20220507	0424	814	3.63
20220507	0524	819	3.64
20220507	0624	808	3.62
20220507	0724	791	3.59
20220507	0824	763	3.54
20220507	0924	736	3.49
20220507	1024	715	3.45
20220507	1124	693	3.41
20220507	1224	672	3.37
20220507	1324	657	3.34
20220507	1424	636	3.30
20220507	1524	626	3.28
20220507	1624	611	3.25
20220507	1724	596	3.22
20220507	1824	587	3.20
20220507	1924	572	3.17
20220507	2024	562	3.15
20220507	2124	553	3.13
20220507	2224	548	3.12
20220507	2324	543	3.11
20220508	0024	539	3.10
20220508	0124	529	3.08
20220508	0224	525	3.07
20220508	0324	515	3.05
20220508	0424	515	3.05
20220508	0524	506	3.03
20220508	0624	502	3.02
20220508	0724	502	3.02
20220508	0824	497	3.01
20220508	0924	492	3.00
20220508	1024	492	3.00
20220508	1124	488	2.99
20220508	1224	488	2.99
20220508	1324	484	2.98
20220508	1424	484	2.98
20220508	1524	484	2.98
20220508	1624	479	2.97
20220508	1724	475	2.96
20220508	1824	470	2.95
20220508	1924	470	2.95
20220508	2024	466	2.94
20220508	2124	461	2.93
20220508	2224	457	2.92
20220508	2324	457	2.92
20220509	0024	453	2.91
20220509	0124	448	2.90
20220509	0224	448	2.90
20220509	0324	444	2.89
20220509	0424	440	2.88
20220509	0524	444	2.89
20220509	0624	440	2.88
20220509	0724	435	2.87
20220509	0824	435	2.87
20220509	0924	431	2.86
20220509	1024	431	2.86
20220509	1124	431	2.86
20220509	1224	427	2.85
20220509	1324	427	2.85
20220509	1424	427	2.85
20220509	1524	423	2.84
20220509	1624	423	2.84
20220509	1724	418	2.83
20220509	1824	414	2.82
20220509	1924	414	2.82
20220509	2024	410	2.81
20220509	2124	410	2.81
20220509	2224	406	2.80
20220509	2324	402	2.78
20220510	0024	397	2.78
20220510	0124	397	2.78
20220510	0224	393	2.77
20220510	0324	388	2.76
20220510	0424	388	2.76
20220510	0524	384	2.75
20220510	0624	384	2.75
20220510	0724	380	2.74
20220510	0824	380	2.74
20220510	0924	376	2.73
20220510	0954	376	2.73
20220510	1054	376	2.73
20220510	1154	376	2.73
20220510	1254	376	2.73
20220510	1354	371	2.72
20220510	1454	371	2.72
20220510	1554	367	2.71
20220510	1654	367	2.71
20220510	1754	367	2.71
20220510	1854	363	2.70
20220510	1954	363	2.70
20220510	2054	371	2.72
20220510	2154	367	2.71
20220510	2303	363	2.70
20220511	0003	359	2.69
20220511	0103	354	2.68
20220511	0203	350	2.67
20220511	0303	346	2.66
20220511	0403	342	2.65
20220511	0503	342	2.65
20220511	0603	338	2.64
20220511	0703	338	2.64
20220511	0803	338	2.64
20220511	0903	334	2.63
20220511	1003	334	2.63
20220511	1103	334	2.63
20220511	1203	334	2.63
20220511	1303	330	2.62
20220511	1403	334	2.63
20220511	1503	330	2.62
20220511	1603	326	2.61
20220511	1703	326	2.61
20220511	1803	322	2.60
20220511	1903	322	2.60
20220511	2003	318	2.59
20220511	2103	314	2.58
20220511	2203	314	2.58
20220511	2303	310	2.57
20220512	0003	310	2.57
20220512	0103	306	2.56
20220512	0203	306	2.56
20220512	0303	302	2.55
20220512	0403	302	2.55
20220512	0503	298	2.54
20220512	0603	298	2.54
20220512	0703	298	2.54
20220512	0803	295	2.53
20220512	0903	295	2.53
20220512	1003	295	2.53
20220512	1103	295	2.53
20220512	1203	295	2.53
20220512	1303	295	2.53
20220512	1403	295	2.53
20220512	1503	295	2.53
20220512	1603	291	2.52
20220512	1703	291	2.52
20220512	1803	287	2.51
20220512	1903	287	2.51
20220512	2003	283	2.50
20220512	2103	283	2.50
20220512	2203	279	2.49
20220512	2303	279	2.49
20220513	0003	276	2.48
20220513	0103	276	2.48
20220513	0203	272	2.47
20220513	0303	272	2.47
20220513	0403	272	2.47
20220513	0503	268	2.46
20220513	0603	268	2.46
20220513	0703	268	2.46
20220513	0803	268	2.46
20220513	0903	268	2.46
20220513	1003	265	2.45
20220513	1103	265	2.45
20220513	1203	268	2.46
20220513	1303	265	2.45
20220513	1403	265	2.45
20220513	1503	265	2.45
20220513	1603	265	2.45
20220513	1703	265	2.45
20220513	1803	261	2.44
20220513	1903	261	2.44
20220513	2003	257	2.43
20220513	2103	257	2.43
20220513	2203	257	2.43
20220513	2303	257	2.43
20220514	0003	257	2.43
20220514	0103	254	2.42
20220514	0203	254	2.42
20220514	0303	254	2.42
20220514	0403	254	2.42
20220514	0503	254	2.42
20220514	0603	254	2.42
20220514	0703	254	2.42
20220514	0803	250	2.41
20220514	0903	250	2.41
20220514	1003	250	2.41
20220514	1103	250	2.41
20220514	1203	250	2.41
20220514	1303	250	2.41
20220514	1403	250	2.41
20220514	1503	250	2.41
20220514	1603	247	2.40
20220514	1703	247	2.40
20220514	1803	247	2.40
20220514	1903	243	2.39
20220514	2003	243	2.39
20220514	2103	243	2.39
20220514	2203	240	2.38
20220514	2303	240	2.38
20220515	0003	240	2.38
20220515	0103	240	2.38
20220515	0203	240	2.38
20220515	0303	236	2.37
20220515	0403	236	2.37
20220515	0503	236	2.37
20220515	0603	236	2.37
20220515	0703	233	2.36
20220515	0803	236	2.37
20220515	0903	233	2.36
20220515	1003	233	2.36
20220515	1103	233	2.36
20220515	1203	233	2.36
20220515	1303	233	2.36
20220515	1403	233	2.36
20220515	1503	229	2.35
20220515	1603	229	2.35
20220515	1703	233	2.36
20220515	1803	240	2.38
20220515	1903	261	2.44
20220515	2003	287	2.51
20220515	2103	310	2.57
20220515	2203	359	2.69
20220515	2303	479	2.97
20220516	0003	506	3.03
20220516	0103	488	2.99
20220516	0203	470	2.95
20220516	0303	453	2.91
20220516	0403	435	2.87
20220516	0503	423	2.84
20220516	0603	410	2.81
20220516	0703	402	2.79
20220516	0803	388	2.76
20220516	0903	380	2.74
20220516	1003	367	2.71
20220516	1103	359	2.69
20220516	1203	363	2.70
20220516	1303	388	2.76
20220516	1403	414	2.82
20220516	1503	453	2.91
20220516	1603	492	3.00
20220516	1703	511	3.04
20220516	1803	567	3.16
20220516	1903	786	3.58
20220516	2003	819	3.64
20220516	2103	797	3.60
20220516	2203	758	3.53
20220516	2303	725	3.47
20220517	0003	688	3.40
20220517	0103	657	3.34
20220517	0203	631	3.29
20220517	0303	611	3.25
20220517	0403	591	3.21
20220517	0503	572	3.17
20220517	0603	558	3.14
20220517	0703	543	3.11
20220517	0803	529	3.08
20220517	0903	515	3.05
20220517	0918	511	3.04
20220517	0948	506	3.03
20220517	0950	506	3.03
20220517	1050	497	3.01
20220517	1150	488	2.99
20220517	1250	484	2.98
20220517	1350	475	2.96
20220517	1450	470	2.95
20220517	1550	461	2.93
20220517	1650	453	2.91
20220517	1750	448	2.90
20220517	1850	440	2.88
20220517	1950	435	2.87
20220517	2050	427	2.85
20220517	2150	423	2.84
20220517	2250	414	2.82
20220517	2350	410	2.81
20220518	0050	406	2.80
20220518	0150	402	2.79
20220518	0250	397	2.78
20220518	0350	393	2.77
20220518	0450	384	2.75
20220518	0550	384	2.75
20220518	0650	380	2.74
20220518	0750	376	2.73
20220518	0850	376	2.73
20220518	0950	376	2.73
20220518	1050	371	2.72
20220518	1150	371	2.72
20220518	1250	371	2.72
20220518	1350	371	2.72
20220518	1450	367	2.71
20220518	1550	367	2.71
20220518	1650	363	2.70
20220518	1750	359	2.69
20220518	1850	359	2.69
20220518	1950	354	2.68
20220518	2050	350	2.67
20220518	2150	350	2.67
20220518	2250	350	2.67
20220518	2350	350	2.67
20220519	0050	350	2.67
20220519	0150	350	2.67
20220519	0250	350	2.67
20220519	0350	350	2.67
20220519	0450	350	2.67
20220519	0550	350	2.67
20220519	0650	350	2.67
20220519	0750	354	2.68
20220519	0850	350	2.67
20220519	0950	354	2.68
20220519	1050	354	2.68
20220519	1150	350	2.67
20220519	1250	350	2.67
20220519	1350	350	2.67
20220519	1450	350	2.67
20220519	1550	350	2.67
20220519	1650	350	2.67
20220519	1750	350	2.67
20220519	1850	346	2.66
20220519	1950	346	2.66
20220519	2050	342	2.65
20220519	2150	338	2.64
20220519	2250	334	2.63
20220519	2350	334	2.63
20220520	0050	330	2.62
20220520	0150	330	2.62
20220520	0250	326	2.61
20220520	0350	322	2.60
20220520	0450	322	2.60
20220520	0550	318	2.59
20220520	0650	314	2.58
20220520	0750	314	2.58
20220520	0850	314	2.58
